Month,Year,Area,Temp_max,Temp_mean,Temp_min,Precipitation,Sunshine
5,2009,Osaka,19.7,24.4,15.8,78.5,167.1
6,2009,Osaka,24,28.8,20.2,121.5,175.8
7,2009,Osaka,27.3,31.3,24.3,162,133.6
8,2009,Osaka,28,32.5,24.7,41.5,189.7
9,2009,Osaka,24.5,29.4,20.8,51,196.1
10,2009,Osaka,19.2,23.4,15.5,120,187.8
11,2009,Osaka,13.6,17.8,10.3,130.5,134.7
12,2009,Osaka,8.7,12.3,5.5,46,153.3
1,2010,Osaka,6.1,9.5,2.6,46,174.6
2,2010,Osaka,7.8,11.8,4.3,132,135.4
3,2010,Osaka,9.6,13.7,6,153.5,127
4,2010,Osaka,13.6,18.1,9.6,143,163.8
5,2010,Osaka,18.8,23.8,14.8,162,203.1
6,2010,Osaka,23.9,28.2,20.6,222.5,166
7,2010,Osaka,27.9,32,24.8,221.5,196.4
8,2010,Osaka,30.5,35.2,27.2,37.5,253.4
9,2010,Osaka,26.7,31.1,23.5,161,182.3
10,2010,Osaka,19.9,23.9,17,172,133.1
11,2010,Osaka,13.2,17.2,9.5,32.5,151.5
12,2010,Osaka,9,12.6,5.8,84.5,145.3
1,2011,Osaka,4.4,8.1,1,0.5,196
2,2011,Osaka,7.4,11.9,3.3,113.5,140.4
3,2011,Osaka,8.1,12.6,4.3,75.5,194
4,2011,Osaka,13.8,19,9.1,92,220
5,2011,Osaka,19.6,23.7,15.9,307.5,185.7
6,2011,Osaka,24.2,28,21.2,200.5,142.5
7,2011,Osaka,27.8,31.7,25,145,185.4
8,2011,Osaka,28.9,33.4,25.8,189,237
9,2011,Osaka,25.2,29.6,21.7,242,184.2
10,2011,Osaka,19.5,23.9,15.9,146.5,179.6
11,2011,Osaka,15.2,18.9,11.9,90,137.2
12,2011,Osaka,8.1,11.8,4.8,12,160.6
1,2012,Osaka,5.6,8.9,2.7,34,147.3
2,2012,Osaka,5.1,8.4,2,96.5,135.2
3,2012,Osaka,9.1,12.9,5.5,152,159
4,2012,Osaka,15.2,20.4,10.9,92.5,191.1
5,2012,Osaka,19.6,24.6,15.6,25,184.1
6,2012,Osaka,23,27.4,19.8,291,121.8
7,2012,Osaka,27.8,32,24.8,193.5,207
8,2012,Osaka,29.4,34.3,25.8,141,242.8
9,2012,Osaka,26,30.7,22.7,202,186.6
10,2012,Osaka,19.3,23.9,15.5,79,204.3
11,2012,Osaka,12.4,15.9,9.3,122.5,131.2
12,2012,Osaka,6.6,10.1,3.3,90.5,147.8
1,2013,Osaka,5.2,9,1.7,38.5,167.2
2,2013,Osaka,5.6,9.3,2.5,92.5,140.7
3,2013,Osaka,10.7,15.9,6,92,186.5
4,2013,Osaka,14.3,19,9.8,108,223.3
5,2013,Osaka,19.8,25.2,15.2,44,263.9
6,2013,Osaka,24.3,28.9,21,266,154.4
7,2013,Osaka,28.5,32.9,25.3,50,222.5
8,2013,Osaka,30,34.8,26.6,128,255.9
9,2013,Osaka,25.1,30,21.4,258.5,218.2
10,2013,Osaka,20.8,24.6,17.8,210.5,148.1
11,2013,Osaka,12.9,17,9.2,80.5,165.7
12,2013,Osaka,7.8,11,4.8,49.5,153.1
1,2014,Osaka,5.9,9.8,2.2,52,169.3
2,2014,Osaka,5.8,9.8,2.5,55,125.2
3,2014,Osaka,9.9,14,6,153,192
4,2014,Osaka,14.8,20,10.1,72.5,217
5,2014,Osaka,19.8,24.9,15.5,81,263.2
6,2014,Osaka,23.9,28.5,20.7,74.5,166.4
7,2014,Osaka,27.8,32.1,24.5,79,214.5
8,2014,Osaka,27.8,31.7,25,341,147.4
9,2014,Osaka,24,28.8,20.3,94.5,191.8
10,2014,Osaka,19.5,24.1,15.9,122,168.3
11,2014,Osaka,14.2,18.3,10.5,74.5,159.7
12,2014,Osaka,6.8,10.1,3.8,79.5,146.5
1,2015,Osaka,6.1,9.3,3.3,93,123.3
2,2015,Osaka,6.9,10.6,3.7,25.5,136.8
3,2015,Osaka,10.2,14.4,6.3,174.5,175.4
4,2015,Osaka,15.9,20.3,11.8,107,152.1
5,2015,Osaka,21.5,27,16.9,104,249.3
6,2015,Osaka,22.9,27.1,19.4,196,144.1
7,2015,Osaka,27,30.6,23.9,358,168.2
8,2015,Osaka,28.6,33.2,25.1,185.5,202.3
9,2015,Osaka,23.2,27.4,20,163,158.8
10,2015,Osaka,19,24,14.7,40.5,231.2
11,2015,Osaka,15.2,18.7,12.4,111.5,120.4
12,2015,Osaka,10.1,13.8,6.8,90,144.3
1,2016,Osaka,6.8,10.3,3.4,66.5,161.3
2,2016,Osaka,7.4,11.5,3.7,81,170.4
3,2016,Osaka,10.8,15.6,6.5,91,207
4,2016,Osaka,16.6,21.3,12.5,127.5,168
5,2016,Osaka,21.2,26.3,16.8,136.5,229.7
6,2016,Osaka,23.3,27.6,19.8,325,148
7,2016,Osaka,28,32.6,24.8,66,214.1
8,2016,Osaka,29.5,35,26,161.5,262.6
9,2016,Osaka,25.8,29.8,22.8,183.5,106.2
10,2016,Osaka,20.3,24.8,16.8,42,148.3
11,2016,Osaka,13.4,17.4,10,69,155.5
12,2016,Osaka,9.4,13.1,5.8,104,155.9
1,2017,Osaka,6.2,10,2.9,33.5,166.7
2,2017,Osaka,6.3,10.2,2.9,45,144.3
3,2017,Osaka,9.2,13.7,5.6,46.5,186.8
4,2017,Osaka,15.7,20,11.3,94,199
5,2017,Osaka,21.1,26,16.8,96,245.8
6,2017,Osaka,22.7,27.5,18.8,167.5,216
7,2017,Osaka,28.8,33.1,25.9,45.5,193.7
8,2017,Osaka,29.2,33.8,25.9,104.5,214.8
9,2017,Osaka,24.4,28.4,20.9,127.5,158.4
10,2017,Osaka,18.4,21.6,15.7,430,105
11,2017,Osaka,12.6,16.6,8.9,58,178.9
12,2017,Osaka,7,10.7,3.7,27.5,175.2
1,2018,Osaka,5,8.4,1.8,51.5,172.7
2,2018,Osaka,5.3,9.2,1.9,28.5,186.1
3,2018,Osaka,11.5,16.6,6.7,137,223.7
4,2018,Osaka,16.9,21.6,12.4,140,218.4
5,2018,Osaka,20.1,24.6,16.3,230.5,203.7
6,2018,Osaka,23.4,27.9,20,192,179.3
7,2018,Osaka,29.5,34.2,26.1,332,235.4
8,2018,Osaka,29.7,34.6,26.3,41.5,260.7
9,2018,Osaka,24.1,27.6,21.2,372,91.7
10,2018,Osaka,19.7,23.9,16.3,24,198.7
11,2018,Osaka,14.6,18.9,10.9,30.5,161.9
12,2018,Osaka,9.4,13,6.2,72,133.3
1,2019,Osaka,6.5,10.1,3.2,22.5,147.6
2,2019,Osaka,7.8,11.4,4.5,42.5,123.7
3,2019,Osaka,10.6,14.8,6.8,75,161
4,2019,Osaka,14.6,19.7,10.3,87,210.2
5,2019,Osaka,21,26.4,16.3,88.5,268.6
6,2019,Osaka,23.7,28.4,20.3,113.5,182.5
7,2019,Osaka,26.5,30.5,23.7,202,127.6
8,2019,Osaka,29.1,33.7,26.2,233.5,212.2
9,2019,Osaka,26.6,31.2,23.2,81,198.9
10,2019,Osaka,20.7,24.8,17.5,214,135.8
11,2019,Osaka,14.2,18.6,10.2,2,193.8
12,2019,Osaka,9.5,13.2,6,57.5,139.3
1,1960,Fukuoka,5.4,9.4,2,65.5,126.9
2,1960,Fukuoka,7.8,13.3,3,16.1,180.9
3,1960,Fukuoka,10.7,15.8,6.3,93.6,178.8
4,1960,Fukuoka,13.3,18.4,8.8,142.4,204.5
5,1960,Fukuoka,18.5,23.3,14.2,203.5,189.4
6,1960,Fukuoka,22.5,26.7,18.6,257.8,186.7
7,1960,Fukuoka,27.8,32.2,24.1,30.6,254.6
8,1960,Fukuoka,27.9,32.5,23.9,76.6,239.9
9,1960,Fukuoka,23.7,27.8,20.6,513.5,100.9
10,1960,Fukuoka,17.7,23,13,82.5,217.9
11,1960,Fukuoka,13.3,18.3,9.3,78.9,135.9
12,1960,Fukuoka,6.8,11.1,3.3,39.9,96.6
1,1961,Fukuoka,4.4,8.7,1.1,49.7,113.2
2,1961,Fukuoka,5.4,9.5,1.5,44.8,148.6
3,1961,Fukuoka,10.2,15.3,5.7,121.8,187.7
4,1961,Fukuoka,14.4,18.9,10,98.2,202.4
5,1961,Fukuoka,19,23.5,14.8,153.5,189.7
6,1961,Fukuoka,22.8,27.1,18.9,91.6,159.8
7,1961,Fukuoka,28.3,32.4,24.8,160.8,207.2
8,1961,Fukuoka,28.1,32.3,24.9,139.5,209.8
9,1961,Fukuoka,25.4,29.8,21.6,212,184.4
10,1961,Fukuoka,19.7,23.8,16.1,181.9,161.8
11,1961,Fukuoka,13.8,18.3,9.5,67.9,126
12,1961,Fukuoka,8.2,13,4.4,55.1,134.3
1,1962,Fukuoka,4.7,8.1,1.8,115.5,83
2,1962,Fukuoka,6.7,11.7,2.4,45.4,135.9
3,1962,Fukuoka,9,13.8,4.5,47.6,185.8
4,1962,Fukuoka,13.2,18.4,8.4,81.8,190.4
5,1962,Fukuoka,18.1,23.4,13.2,135.2,193
6,1962,Fukuoka,21.2,24.9,18.3,208.1,111.2
7,1962,Fukuoka,26.7,30.1,23.7,451.3,134.4
8,1962,Fukuoka,27.1,31.5,23.7,157.5,192.4
9,1962,Fukuoka,23.7,28.6,19.7,161.4,180.5
10,1962,Fukuoka,17.4,22.8,12.7,115.8,204.5
11,1962,Fukuoka,12.2,17,8.6,132.2,113.5
12,1962,Fukuoka,8.4,13.5,4.5,95.9,120.5
1,1963,Fukuoka,2.6,5.2,0.2,121.1,45
2,1963,Fukuoka,3.5,7.4,0.3,60.3,78.9
3,1963,Fukuoka,8.7,13.7,4.2,83.7,173.2
4,1963,Fukuoka,14.3,18.4,10.9,170.1,138.1
5,1963,Fukuoka,19.1,22.5,16.4,496.3,56.7
6,1963,Fukuoka,22,25.6,19.2,503.8,72.7
7,1963,Fukuoka,27,31.2,23.7,222.2,166.8
8,1963,Fukuoka,27,31.3,23.6,318.9,178.9
9,1963,Fukuoka,22.7,27.2,18.7,114.2,166.3
10,1963,Fukuoka,16.6,21.7,12.3,73.7,188.7
11,1963,Fukuoka,12.7,17.7,8.3,63.2,148
12,1963,Fukuoka,8.9,13.4,5,73.1,122.4
1,1964,Fukuoka,7.5,11.1,3.7,144.5,93.1
2,1964,Fukuoka,5,8.2,1.6,62.1,66.7
3,1964,Fukuoka,9.5,13.9,4.2,58.4,199.9
4,1964,Fukuoka,17.4,21.2,13.4,183.8,88.1
5,1964,Fukuoka,19.1,24,13.8,138.6,218
6,1964,Fukuoka,21.8,25.9,17.6,184.4,167.7
7,1964,Fukuoka,28.5,32.5,24.6,91.7,244
8,1964,Fukuoka,28.3,32.5,24.3,131.5,263.5
9,1964,Fukuoka,24.5,28.7,20.6,143.4,180
10,1964,Fukuoka,18.3,23.3,13.2,101.4,182.1
11,1964,Fukuoka,12.1,17.5,6.5,106.2,181
12,1964,Fukuoka,7.9,12.5,3.4,42.9,124.3
1,1965,Fukuoka,5.2,9.5,0.9,61.9,129.3
2,1965,Fukuoka,6.3,10.1,2,27.1,157.7
3,1965,Fukuoka,7.7,12.8,2.1,71.6,219.8
4,1965,Fukuoka,12.5,16.9,7.4,142.3,198.3
5,1965,Fukuoka,18,22.4,12.8,194.3,203.4
6,1965,Fukuoka,21.2,25.2,17.1,244,187.7
7,1965,Fukuoka,27.1,30.6,24.1,236.1,134.8
8,1965,Fukuoka,27.2,31.8,23,143.5,271.5
9,1965,Fukuoka,21,25.7,16.2,188.8,188.5
10,1965,Fukuoka,16.8,22.6,11,46.1,233.7
11,1965,Fukuoka,14,19,8.7,127.7,149.2
12,1965,Fukuoka,7.5,11.4,3.5,56.8,87.7
1,1966,Fukuoka,5.5,9.5,1.4,34.1,145.2
2,1966,Fukuoka,8.1,12.8,3.4,53.1,126
3,1966,Fukuoka,10.8,15.4,5.9,133,155.7
4,1966,Fukuoka,14.1,18.2,9.8,106.9,161.3
5,1966,Fukuoka,18.2,22.6,13.3,101.4,220.2
6,1966,Fukuoka,21.9,25.4,18,214.8,181.8
7,1966,Fukuoka,26.5,30.7,22.3,119.9,211.9
8,1966,Fukuoka,29,33.5,25.2,52.6,244
9,1966,Fukuoka,23,27.2,18.8,342,194.4
10,1966,Fukuoka,17.9,22.7,13.3,110.2,178.9
11,1966,Fukuoka,12.2,17.2,6.9,123.6,152.2
12,1966,Fukuoka,6.9,10.9,3.1,48.8,94
1,1967,Fukuoka,5.2,9.5,1.3,111.1,116.6
2,1967,Fukuoka,6.1,10.7,2,50.7,102.4
3,1967,Fukuoka,10.1,15.4,4.8,117.7,167.6
4,1967,Fukuoka,14.8,19.3,10.5,215,134.9
5,1967,Fukuoka,19.6,24.6,14.6,59.3,222.4
6,1967,Fukuoka,23.2,28.1,18.3,67.6,212.5
7,1967,Fukuoka,27.1,31.1,23.6,366.6,178.9
8,1967,Fukuoka,28.8,33.5,24.5,69.8,270.4
9,1967,Fukuoka,24.1,29.4,19.4,23.6,249.7
10,1967,Fukuoka,17.7,23,12.8,100.7,171.7
11,1967,Fukuoka,13.1,17.8,8.5,93.4,118.4
12,1967,Fukuoka,5.5,8.6,2.6,69.9,49.2
1,1968,Fukuoka,5.8,9.2,2.6,60,90.4
2,1968,Fukuoka,3,6.7,-0.4,126.5,81.8
3,1968,Fukuoka,9.4,14.2,4.3,56.5,180.8
4,1968,Fukuoka,14.2,19.4,9.3,64.5,184.7
5,1968,Fukuoka,17.6,21.7,13.6,46.5,193.5
6,1968,Fukuoka,21.4,25.2,17.8,162.5,180.9
7,1968,Fukuoka,25.2,28,22.7,303.5,149.2
8,1968,Fukuoka,26.8,30.4,23.7,95.5,178.8
9,1968,Fukuoka,23.4,27,19.9,243,152.1
10,1968,Fukuoka,17.1,21.4,12.9,72,173
11,1968,Fukuoka,13,17.7,7.9,51,170.6
12,1968,Fukuoka,10.6,14,6.7,131.5,101.9
1,1969,Fukuoka,6.8,9.9,3.9,95.5,58
2,1969,Fukuoka,6.7,9.9,3.6,86,67.8
3,1969,Fukuoka,8.4,12.5,4.1,72.5,128.8
4,1969,Fukuoka,14.7,19,9.8,111.5,163
5,1969,Fukuoka,18.8,22.9,14.2,94.5,215.7
6,1969,Fukuoka,21.6,25.6,17.5,246,191
7,1969,Fukuoka,26.2,29.7,22.9,262,192.2
8,1969,Fukuoka,28.2,32.2,24.6,137.5,236.1
9,1969,Fukuoka,25.2,29,21.7,110,181.7
10,1969,Fukuoka,17.4,22,12.5,40,206.3
11,1969,Fukuoka,12.4,16.3,8.3,76.5,126.6
12,1969,Fukuoka,7.1,10.9,3.3,79,93.8
1,1970,Fukuoka,4.4,8.4,0.4,34.5,111
2,1970,Fukuoka,7.7,12.2,3.6,52,138.8
3,1970,Fukuoka,7,10.7,3.3,21.5,178.3
4,1970,Fukuoka,13.3,17,9.5,154.5,127.3
5,1970,Fukuoka,18.7,22.8,14.6,204.5,170.1
6,1970,Fukuoka,20.8,23.9,18.2,294,76.4
7,1970,Fukuoka,26.2,29.9,23,131.5,158.3
8,1970,Fukuoka,28.1,32.2,24.4,124.5,226.9
9,1970,Fukuoka,25.3,28.9,22.3,168,159.6
10,1970,Fukuoka,19.5,23.7,15.3,150,167
11,1970,Fukuoka,12.9,17.4,8.6,56,159.2
12,1970,Fukuoka,8.1,11.9,4.5,16.5,110.5
1,1971,Fukuoka,5.5,9,2.5,117.5,108.7
2,1971,Fukuoka,6.4,9.4,3.1,59,106.2
3,1971,Fukuoka,8.9,12.7,4.9,73.5,192.1
4,1971,Fukuoka,14.3,19.4,9.6,38.5,230.5
5,1971,Fukuoka,18.5,23,14.1,100.5,208.5
6,1971,Fukuoka,22.8,26.7,19.8,141.5,123.5
7,1971,Fukuoka,28.2,32.2,24.8,199,243.1
8,1971,Fukuoka,26.6,30.3,23.4,210.5,180.9
9,1971,Fukuoka,23.2,27.1,19.8,134,184.1
10,1971,Fukuoka,17.1,21.7,12.8,37.5,200.3
11,1971,Fukuoka,13.2,17.7,9,18,169.2
12,1971,Fukuoka,8.5,12.2,4.8,66,114.2
1,1972,Fukuoka,7.9,11.7,4.1,192.5,105.8
2,1972,Fukuoka,6.8,9.8,3.9,120,86.5
3,1972,Fukuoka,9.4,13.5,5.3,145.5,130.6
4,1972,Fukuoka,13.8,18.4,9.5,147.5,177.1
5,1972,Fukuoka,17.9,22.2,13.8,126,203.3
6,1972,Fukuoka,21.4,25.6,17.7,342,174.7
7,1972,Fukuoka,26.1,29.8,23.2,559.5,173.4
8,1972,Fukuoka,26.4,30.6,22.8,224.5,222.6
9,1972,Fukuoka,22.2,26.3,18.5,176,179.9
10,1972,Fukuoka,17.4,21.8,13.2,117,184
11,1972,Fukuoka,12.7,16.8,8.8,141.5,92.7
12,1972,Fukuoka,8.5,12.7,4.6,59,139.2
1,1973,Fukuoka,7.7,11,4.4,120,94.5
2,1973,Fukuoka,7.9,11.7,4,42.5,121.6
3,1973,Fukuoka,10.1,14.4,5.5,24.5,202.1
4,1973,Fukuoka,15.8,20.6,11.7,223.5,163.9
5,1973,Fukuoka,19,23.7,14.8,121.5,203.6
6,1973,Fukuoka,22,26,18.3,170,200.5
7,1973,Fukuoka,27.9,32.3,24.5,207.5,243.9
8,1973,Fukuoka,28.5,32.8,24.9,82,254.4
9,1973,Fukuoka,22.7,26.8,19.2,251.5,151.5
10,1973,Fukuoka,17.9,22.3,13.8,85.5,158.1
11,1973,Fukuoka,12.1,16.3,7.9,31,167.1
12,1973,Fukuoka,6.2,9.7,2.8,43,113.5
1,1974,Fukuoka,5.6,9.4,2,30,140.7
2,1974,Fukuoka,6,9.7,2.4,59.5,120.8
3,1974,Fukuoka,9.1,13.3,5.1,113.5,187.4
4,1974,Fukuoka,14.9,19.4,10.3,108,211.6
5,1974,Fukuoka,19.3,24,14.6,137.5,217.8
6,1974,Fukuoka,21.7,26.4,17.4,83.5,219.8
7,1974,Fukuoka,25.1,28.6,22.6,333,103.1
8,1974,Fukuoka,27,31.3,23.5,102,235
9,1974,Fukuoka,22.8,27.1,18.7,79,176
10,1974,Fukuoka,18.6,22.8,14.6,159,151.5
11,1974,Fukuoka,12.4,16.8,7.9,31,158.8
12,1974,Fukuoka,8.3,11.7,5.2,51.5,83.3
1,1975,Fukuoka,6.1,9.3,2.8,84.5,115.2
2,1975,Fukuoka,6,9.4,3,61.5,121.1
3,1975,Fukuoka,9.6,14.3,5.1,21,216.4
4,1975,Fukuoka,14.5,18.7,10.9,192,147.1
5,1975,Fukuoka,18.4,23,14.1,60,212.3
6,1975,Fukuoka,22.3,26.1,19.1,360,185.8
7,1975,Fukuoka,28.3,32.6,24.8,47,251
8,1975,Fukuoka,28.1,32.6,24.6,73.5,246.8
9,1975,Fukuoka,25.6,29.8,22.2,148.5,182.9
10,1975,Fukuoka,19.7,23.7,15.8,100.5,151.7
11,1975,Fukuoka,13.3,17.4,9.3,96,151.7
12,1975,Fukuoka,7.8,11,4.8,91,104.4
1,1976,Fukuoka,5.1,8.8,1.6,13,127.3
2,1976,Fukuoka,8.6,13,4.8,139,134.9
3,1976,Fukuoka,9.3,14,5.4,71,155.3
4,1976,Fukuoka,14.2,19.3,9.9,189.5,175.9
5,1976,Fukuoka,18.5,22.8,14.9,155.5,182.4
6,1976,Fukuoka,21.4,25.1,18.4,268,143.9
7,1976,Fukuoka,24.7,28.7,21.7,267,182.8
8,1976,Fukuoka,27.4,31.4,24.2,259.5,222.4
9,1976,Fukuoka,21.3,25.5,17.7,244,172.9
10,1976,Fukuoka,17.7,21.8,13.7,153.5,193.1
11,1976,Fukuoka,11,14.9,7,78.5,134.8
12,1976,Fukuoka,7.4,11.3,3.6,69,126
1,1977,Fukuoka,3.7,6.8,0.8,38.5,92.1
2,1977,Fukuoka,4.7,8.8,0.9,48,160.8
3,1977,Fukuoka,10.3,14.6,6,132,158.3
4,1977,Fukuoka,15.3,20.1,11.1,161,177.4
5,1977,Fukuoka,18.5,22.9,14.4,211,174.8
6,1977,Fukuoka,21.8,25.1,19,251.5,147.2
7,1977,Fukuoka,27.5,31.3,24.4,88,234.1
8,1977,Fukuoka,26,29.5,23.1,120,170.4
9,1977,Fukuoka,24.1,28.2,20.9,65,187.8
10,1977,Fukuoka,19.4,24.8,14.5,35,242
11,1977,Fukuoka,14,17.9,10.6,163.5,120.2
12,1977,Fukuoka,9.8,14.2,5.8,40,152.3
1,1978,Fukuoka,7,9.8,4.2,75.5,96.2
2,1978,Fukuoka,6,10,2.6,59,127.2
3,1978,Fukuoka,9.4,14,5.2,62,222
4,1978,Fukuoka,14.5,18.9,10.1,57,216.5
5,1978,Fukuoka,19.3,23.8,15.1,42.5,228.2
6,1978,Fukuoka,23.8,28.2,20.2,353,200.5
7,1978,Fukuoka,28.7,32.9,25.3,44.5,284.3
8,1978,Fukuoka,28.3,32.4,25,99.5,261.8
9,1978,Fukuoka,24.5,28.5,21.3,125.5,161.7
10,1978,Fukuoka,18,22.4,13.7,84.5,193.6
11,1978,Fukuoka,13.2,17.9,8.9,54.5,178.6
12,1978,Fukuoka,9.4,13.9,5.3,80.5,149.3
1,1979,Fukuoka,7.7,11.6,4.2,54.5,114.6
2,1979,Fukuoka,8,11.6,4.5,100.5,111.7
3,1979,Fukuoka,9.9,14.4,5.7,162.5,173
4,1979,Fukuoka,14,18.1,9.9,136,181.3
5,1979,Fukuoka,18.1,22.7,13.8,81.5,241.5
6,1979,Fukuoka,23.6,27.2,20.8,585.5,117.4
7,1979,Fukuoka,26.3,30.1,23.2,151,181.7
8,1979,Fukuoka,27.9,31.7,24.7,112,196.1
9,1979,Fukuoka,24.6,28.4,21.1,70,177.7
10,1979,Fukuoka,19,23.9,14.7,102,228.8
11,1979,Fukuoka,12.5,16.7,8.5,105.5,118.8
12,1979,Fukuoka,9.3,13.5,5.6,81.5,141.8
1,1980,Fukuoka,6.2,9.2,3.2,57,92.6
2,1980,Fukuoka,5.1,8.2,2.2,31.5,117.8
3,1980,Fukuoka,9.6,13.6,5.9,131.5,142.2
4,1980,Fukuoka,14,18.6,9.5,102.5,195.6
5,1980,Fukuoka,18.7,23.6,14.2,233,205.3
6,1980,Fukuoka,23.1,27,19.9,165.5,133.9
7,1980,Fukuoka,24.9,28.1,22.2,886,109.1
8,1980,Fukuoka,24.5,27.3,22.4,846.5,77.8
9,1980,Fukuoka,22.4,26.4,19,196,180.2
10,1980,Fukuoka,18.1,21.9,14.3,200.5,161.1
11,1980,Fukuoka,13.5,18.3,9.1,76,183.9
12,1980,Fukuoka,6.4,9.5,3.3,50.5,103.5
1,1981,Fukuoka,4,7.2,0.7,67,126.5
2,1981,Fukuoka,6.1,9.4,2.9,68,129.5
3,1981,Fukuoka,10.2,14,6.7,63,177.1
4,1981,Fukuoka,14.6,18.9,10.5,147,180.2
5,1981,Fukuoka,18.6,23.2,14.2,81.5,217.6
6,1981,Fukuoka,22.8,26.4,19.8,445.5,114.7
7,1981,Fukuoka,28.5,32.7,25.2,218.5,230
8,1981,Fukuoka,27.4,31.6,24.1,179.5,212.5
9,1981,Fukuoka,23.1,27.3,19.4,97.5,168.9
10,1981,Fukuoka,18.1,22.3,14.2,156.5,172.8
11,1981,Fukuoka,11.7,15.4,8.2,126,105.8
12,1981,Fukuoka,8.2,12.2,4.6,49.5,121.8
1,1982,Fukuoka,5.9,9.2,2.6,66.5,103.4
2,1982,Fukuoka,6.7,10.3,3.6,66,114.1
3,1982,Fukuoka,10.7,15.3,6.6,122,174.1
4,1982,Fukuoka,14.2,18.8,10,122.5,190.1
5,1982,Fukuoka,20.3,24.5,16.3,70.5,227.2
6,1982,Fukuoka,22.1,26.1,18.5,45,229.7
7,1982,Fukuoka,24.8,28.5,21.8,554,160.7
8,1982,Fukuoka,27.1,31.2,24,314.5,228.1
9,1982,Fukuoka,22.4,26,19.5,182.5,153.2
10,1982,Fukuoka,18.7,23.6,14.4,54.5,226.9
11,1982,Fukuoka,14.9,18.5,11.7,120,126.8
12,1982,Fukuoka,8.6,12.3,5.4,60.5,105.1
1,1983,Fukuoka,6.7,10.3,3.4,48,136.8
2,1983,Fukuoka,6,9.9,2.4,70,148
3,1983,Fukuoka,10.1,14,6.7,176.5,118.3
4,1983,Fukuoka,16.3,20.5,11.9,160,168.9
5,1983,Fukuoka,19.4,23.8,15.5,165,222.4
6,1983,Fukuoka,22.1,26.3,18.9,150.5,199.3
7,1983,Fukuoka,26.9,30.4,23.9,430.5,206.8
8,1983,Fukuoka,28.1,32.1,25,116,241.2
9,1983,Fukuoka,24.8,28.8,21.9,270.5,143.3
10,1983,Fukuoka,19.1,23.2,15.1,86,183.9
11,1983,Fukuoka,12.4,16.7,8.4,29.5,167.2
12,1983,Fukuoka,7.4,11.1,4.1,18.5,146.7
1,1984,Fukuoka,4.1,7.2,1.2,53.5,105.4
2,1984,Fukuoka,4.4,7.8,1.1,46,143.2
3,1984,Fukuoka,7.6,11.5,4,75,181.6
4,1984,Fukuoka,14.5,19,10.6,124,173.2
5,1984,Fukuoka,18,22.3,13.9,150.5,237.9
6,1984,Fukuoka,23.8,27.9,20.4,244.5,146.9
7,1984,Fukuoka,27.8,31.5,24.8,22.5,228.7
8,1984,Fukuoka,28.6,33,25.3,170,248.3
9,1984,Fukuoka,23.7,28,20,119.5,176.8
10,1984,Fukuoka,18.1,22.7,14.1,24.5,184.8
11,1984,Fukuoka,14.4,19,10.5,68.5,156
12,1984,Fukuoka,8.3,11.5,5.4,71.5,100.6
1,1985,Fukuoka,4.7,8.3,1,37,128.3
2,1985,Fukuoka,7,10.1,4.2,138.5,94
3,1985,Fukuoka,10,13.3,6.5,153,142.9
4,1985,Fukuoka,14.5,18.8,10.5,113,212.3
5,1985,Fukuoka,19.5,23.7,16,188.5,180.4
6,1985,Fukuoka,22,25.7,19.1,642,123.1
7,1985,Fukuoka,28,31.8,24.7,189.5,236.5
8,1985,Fukuoka,29.3,33.8,25.7,82.5,267.4
9,1985,Fukuoka,25.4,29.3,22.3,269,179.8
10,1985,Fukuoka,19.3,23.3,15.6,82,171.4
11,1985,Fukuoka,12.7,16.4,9,83,135
12,1985,Fukuoka,6.7,10,3.5,46.5,89.7
1,1986,Fukuoka,4.5,7.8,1.7,26.5,99.7
2,1986,Fukuoka,4.7,8.1,1.6,40.5,128
3,1986,Fukuoka,9.4,13.4,5.6,105,170.4
4,1986,Fukuoka,15.2,19.4,11.4,106,171.5
5,1986,Fukuoka,18.9,23.2,15.4,240,187.2
6,1986,Fukuoka,22.9,26.9,19.7,220.5,156.4
7,1986,Fukuoka,25.6,29,23,400,138
8,1986,Fukuoka,27.8,31.9,24.2,70.5,231.3
9,1986,Fukuoka,23.7,27.6,20,190.5,144
10,1986,Fukuoka,17,21.3,13.2,45,178.8
11,1986,Fukuoka,12.6,17,8.4,30,130.1
12,1986,Fukuoka,9.6,13.4,6,94.5,116.9
1,1987,Fukuoka,7.3,11,3.5,52,119.9
2,1987,Fukuoka,7.9,11.9,4.2,47.5,136
3,1987,Fukuoka,9.7,14,5.9,174.5,119.2
4,1987,Fukuoka,14.4,18.9,10.1,77,174.9
5,1987,Fukuoka,19,23.5,14.7,133.5,202.8
6,1987,Fukuoka,22.5,26.3,19.1,278,198.5
7,1987,Fukuoka,26.8,30.3,24.2,444,136.3
8,1987,Fukuoka,27.2,31,24.3,379,154.6
9,1987,Fukuoka,22.8,26.7,19.2,100.5,182.4
10,1987,Fukuoka,19.9,24.1,16.1,84,179.1
11,1987,Fukuoka,14.4,18.7,10.5,66.5,146.2
12,1987,Fukuoka,9,13.6,5.1,39.5,169.6
1,1988,Fukuoka,7.6,11.3,4.4,45.5,99.6
2,1988,Fukuoka,6.4,10,2.9,35.5,123.5
3,1988,Fukuoka,8.9,12.3,5.6,137,109.2
4,1988,Fukuoka,14.4,18.7,10.1,134.5,203.2
